UserID,User-name,Location,Age
7731,name7731,usa,50
7732,name7732,australia,34
7735,name7735,usa,54
7736,name7736,germany,29
7737,name7737,usa,24
7739,name7739,usa,49
7743,name7743,usa,59
7744,name7744,germany,19
7750,name7750,usa,28
7752,name7752,canada,21
7759,name7759,united_kingdom,29
776,name776,usa,44
7761,name7761,usa,46
7763,name7763,spain,26
7767,name7767,usa,29
7768,name7768,usa,21
7774,name7774,usa,24
7779,name7779,spain,17
7785,name7785,usa,17
7787,name7787,spain,39
7789,name7789,usa,47
779,name779,usa,18
7790,name7790,usa,52
7793,name7793,usa,35
7796,name7796,usa,55
7798,name7798,germany,20
7820,name7820,usa,31
7823,name7823,usa,25
7838,name7838,usa,25
7843,name7843,usa,51
7844,name7844,usa,29
7846,name7846,usa,27
7847,name7847,usa,55
7849,name7849,usa,30
7850,name7850,usa,30
7852,name7852,usa,35
7854,name7854,usa,13
7862,name7862,united_kingdom,42
7863,name7863,usa,16
7866,name7866,united_kingdom,35
7868,name7868,usa,21
787,name787,usa,23
7871,name7871,usa,41
7879,name7879,usa,34
7880,name7880,germany,53
7885,name7885,usa,20
7887,name7887,usa,16
7888,name7888,usa,22
7894,name7894,france,26
7895,name7895,canada,26
7896,name7896,usa,28
7898,name7898,usa,23
7907,name7907,usa,43
7908,name7908,usa,35
7909,name7909,new_zealand,15
7916,name7916,usa,55
792,name792,usa,24
7922,name7922,usa,43
7932,name7932,usa,65
7933,name7933,usa,43
7937,name7937,canada,25
7938,name7938,usa,38
7941,name7941,usa,45
7943,name7943,germany,33
7952,name7952,united_kingdom,16
7961,name7961,usa,20
7963,name7963,usa,27
7968,name7968,australia,35
7971,name7971,united_kingdom,31
7978,name7978,australia,48
7979,name7979,usa,43
7980,name7980,canada,28
7983,name7983,usa,31
7987,name7987,canada,38
7990,name7990,canada,49
7993,name7993,usa,43
8004,name8004,usa,14
8005,name8005,france,27
8007,name8007,usa,35
8008,name8008,usa,35
8009,name8009,usa,43
8011,name8011,usa,24
8013,name8013,germany,35
8017,name8017,usa,25
8019,name8019,usa,15
802,name802,usa,24
8024,name8024,usa,24
8026,name8026,united_kingdom,16
8029,name8029,switzerland,32
803,name803,usa,57
8033,name8033,united_kingdom,27
8039,name8039,usa,54
804,name804,france,20
8043,name8043,usa,70
8047,name8047,usa,37
8048,name8048,canada,48
8056,name8056,canada,39
8058,name8058,usa,32
8062,name8062,usa,26
8064,name8064,france,40
8066,name8066,canada,26
8067,name8067,germany,24
8076,name8076,usa,23
8079,name8079,usa,52
808,name808,usa,23
8080,name8080,usa,66
8081,name8081,usa,59
8086,name8086,germany,38
8087,name8087,usa,40
8091,name8091,usa,42
8100,name8100,canada,44
8106,name8106,spain,21
8107,name8107,united_kingdom,19
8108,name8108,canada,55
811,name811,germany,26
8120,name8120,usa,17
8121,name8121,germany,30
8122,name8122,usa,60
8128,name8128,usa,44
8131,name8131,usa,37
8137,name8137,usa,26
8138,name8138,usa,52
8143,name8143,usa,18
8146,name8146,usa,50
8147,name8147,usa,17
8157,name8157,usa,47
8159,name8159,usa,15
8160,name8160,usa,22
8161,name8161,usa,58
817,name817,usa,44
8171,name8171,usa,33
8175,name8175,australia,56
8177,name8177,australia,0
8183,name8183,usa,54
8184,name8184,usa,43
8186,name8186,switzerland,56
8189,name8189,usa,62
8198,name8198,usa,23
8200,name8200,germany,31
8207,name8207,spain,28
8211,name8211,canada,46
8214,name8214,usa,55
8221,name8221,usa,27
8226,name8226,usa,60
8227,name8227,canada,43
8230,name8230,germany,46
8231,name8231,usa,33
8234,name8234,usa,32
8237,name8237,spain,25
8244,name8244,united_kingdom,31
8246,name8246,usa,44
8254,name8254,usa,30
8267,name8267,usa,55
8272,name8272,italy,19
8279,name8279,usa,42
8280,name8280,usa,18
8283,name8283,germany,57
8284,name8284,usa,28
8288,name8288,usa,29
8290,name8290,usa,31
8294,name8294,australia,35
8296,name8296,united_kingdom,11
8299,name8299,united_kingdom,35
8300,name8300,canada,25
8305,name8305,usa,30
8315,name8315,canada,29
8319,name8319,usa,44
8322,name8322,usa,23
8323,name8323,usa,32
8324,name8324,usa,44
8336,name8336,usa,60
8339,name8339,usa,43
8340,name8340,usa,43
8341,name8341,canada,104
8343,name8343,usa,70
8348,name8348,usa,26
8349,name8349,usa,24
8350,name8350,usa,19
8351,name8351,usa,36
8353,name8353,united_kingdom,34
8358,name8358,malaysia,22
8364,name8364,spain,29
8365,name8365,canada,14
8367,name8367,usa,55
8368,name8368,usa,42
8374,name8374,usa,26
8380,name8380,usa,98
8381,name8381,usa,45
8383,name8383,usa,50
8384,name8384,usa,29
8387,name8387,usa,30
8388,name8388,australia,31
839,name839,usa,30
8393,name8393,australia,37
8398,name8398,spain,36
840,name840,switzerland,31
8401,name8401,usa,46
8407,name8407,usa,13
8410,name8410,usa,46
8414,name8414,usa,61
8416,name8416,usa,46
8417,name8417,portugal,23
842,name842,usa,30
8420,name8420,usa,56
8421,name8421,usa,23
8426,name8426,usa,56
8427,name8427,canada,27
8428,name8428,usa,47
843,name843,usa,22
8430,name8430,spain,24
8434,name8434,belgium,22
8435,name8435,usa,30
8440,name8440,usa,32
8444,name8444,united_kingdom,40
8449,name8449,spain,29
845,name845,usa,55
8450,name8450,usa,23
8454,name8454,usa,48
8455,name8455,usa,38
846,name846,usa,31
8462,name8462,usa,39
8463,name8463,usa,61
8464,name8464,canada,20
8469,name8469,canada,27
847,name847,usa,42
8471,name8471,usa,37
8472,name8472,canada,26
8478,name8478,canada,60
8479,name8479,usa,24
8492,name8492,usa,18
8496,name8496,usa,19
8507,name8507,australia,19
8508,name8508,usa,28
8509,name8509,usa,27
851,name851,malaysia,46
8511,name8511,usa,25
8518,name8518,canada,50
8524,name8524,usa,39
8525,name8525,spain,21
8531,name8531,usa,27
8532,name8532,usa,37
8537,name8537,usa,21
8540,name8540,usa,38
8542,name8542,usa,23
8550,name8550,usa,34
8559,name8559,usa,31
8568,name8568,usa,24
8576,name8576,usa,33
8578,name8578,usa,51
8579,name8579,canada,31
858,name858,usa,31
8581,name8581,usa,52
8586,name8586,usa,28
8588,name8588,usa,38
8591,name8591,usa,34
8592,name8592,usa,47
8599,name8599,usa,18
8600,name8600,usa,27
8611,name8611,usa,24
8613,name8613,usa,31
8620,name8620,usa,27
8621,name8621,usa,43
8622,name8622,usa,43
8624,name8624,usa,19
8627,name8627,usa,21
8628,name8628,usa,38
8633,name8633,usa,35
8636,name8636,spain,31
8637,name8637,switzerland,23
8638,name8638,usa,50
8639,name8639,united_kingdom,28
8640,name8640,usa,43
8641,name8641,usa,35
8642,name8642,spain,28
8643,name8643,usa,18
8648,name8648,australia,23
865,name865,usa,37
8652,name8652,usa,2
8656,name8656,usa,41
8661,name8661,usa,32
8663,name8663,usa,45
8672,name8672,usa,27
8673,name8673,usa,30
8675,name8675,canada,26
8676,name8676,usa,22
8677,name8677,usa,18
8678,name8678,usa,23
8679,name8679,usa,30
868,name868,usa,29
8682,name8682,usa,86
8688,name8688,usa,32
8692,name8692,usa,33
8695,name8695,usa,36
8696,name8696,usa,32
87,name87,portugal,25
8702,name8702,usa,21
8703,name8703,usa,24
8705,name8705,usa,53
8708,name8708,spain,24
8712,name8712,usa,60
8719,name8719,spain,25
8720,name8720,germany,35
8725,name8725,usa,16
8728,name8728,usa,42
8734,name8734,usa,49
874,name874,usa,23
8745,name8745,usa,50
8746,name8746,usa,41
8757,name8757,canada,23
8763,name8763,germany,44
877,name877,usa,51
8773,name8773,germany,26
8775,name8775,usa,37
8776,name8776,usa,41
8781,name8781,usa,40
8784,name8784,usa,36
8786,name8786,germany,21
8790,name8790,spain,32
8792,name8792,germany,33
8794,name8794,usa,29
8798,name8798,usa,21
8802,name8802,usa,24
8803,name8803,australia,16
8807,name8807,canada,39
8817,name8817,usa,22
882,name882,usa,31
8821,name8821,usa,39
8825,name8825,france,26
8831,name8831,usa,31
8836,name8836,italy,30
8837,name8837,usa,37
8857,name8857,usa,31
8860,name8860,usa,38
888,name888,usa,34
8881,name8881,usa,23
8887,name8887,usa,39
8890,name8890,canada,51
8896,name8896,usa,28
8897,name8897,usa,42
8899,name8899,germany,20
8904,name8904,usa,41
8905,name8905,united_kingdom,19
8906,name8906,canada,33
8908,name8908,germany,31
8913,name8913,spain,25
8921,name8921,usa,47
8923,name8923,portugal,44
8925,name8925,usa,20
8926,name8926,australia,34
8929,name8929,france,53
8933,name8933,usa,39
8934,name8934,usa,26
8937,name8937,usa,35
8938,name8938,germany,36
8939,name8939,canada,39
8940,name8940,spain,26
8941,name8941,usa,52
8945,name8945,usa,17
8948,name8948,switzerland,54
895,name895,usa,37
8951,name8951,switzerland,22
8956,name8956,canada,37
8963,name8963,usa,31
8965,name8965,usa,38
8967,name8967,spain,31
8969,name8969,canada,30
8970,name8970,canada,17
8972,name8972,usa,27
8979,name8979,usa,51
8981,name8981,usa,22
8984,name8984,usa,27
8985,name8985,usa,24
8988,name8988,usa,25
8989,name8989,usa,41
8991,name8991,usa,51
8994,name8994,united_kingdom,35
8995,name8995,usa,35
8998,name8998,united_kingdom,43
8999,name8999,usa,44
9000,name9000,usa,22
9001,name9001,usa,52
9002,name9002,france,22
9003,name9003,united_kingdom,35
9004,name9004,usa,32
9008,name9008,usa,53
9012,name9012,usa,45
902,name902,usa,24
9023,name9023,usa,32
9024,name9024,usa,51
9025,name9025,australia,36
9028,name9028,usa,28
903,name903,usa,41
9034,name9034,usa,41
9035,name9035,netherlands,25
9037,name9037,usa,26
9052,name9052,usa,28
9053,name9053,usa,28
9056,name9056,usa,47
9061,name9061,united_kingdom,39
9065,name9065,usa,51
9066,name9066,usa,49
9075,name9075,new_zealand,34
9081,name9081,germany,24
9090,name9090,usa,15
9091,name9091,united_kingdom,36
9093,name9093,germany,21
910,name910,australia,60
9107,name9107,usa,35
911,name911,usa,46
9111,name9111,usa,35
9121,name9121,france,27
9124,name9124,usa,24
9126,name9126,usa,29
9132,name9132,usa,33
9143,name9143,germany,27
9146,name9146,usa,35
9149,name9149,usa,28
9156,name9156,usa,12
916,name916,usa,29
9161,name9161,usa,33
9166,name9166,usa,15
9171,name9171,usa,51
9184,name9184,usa,44
9187,name9187,usa,28
9189,name9189,germany,32
9191,name9191,usa,23
9194,name9194,usa,60
9195,name9195,usa,36
92,name92,usa,34
920,name920,australia,28
9206,name9206,usa,46
9207,name9207,belgium,44
9208,name9208,australia,39
9209,name9209,germany,28
921,name921,usa,19
9210,name9210,united_kingdom,44
9214,name9214,usa,77
9216,name9216,usa,31
9221,name9221,usa,49
9223,name9223,australia,24
9225,name9225,france,27
923,name923,usa,14
9232,name9232,usa,70
9233,name9233,united_kingdom,38
9244,name9244,usa,27
925,name925,canada,19
9252,name9252,usa,37
9255,name9255,usa,23
9257,name9257,usa,25
9259,name9259,australia,33
926,name926,germany,29
9260,name9260,usa,44
9266,name9266,usa,41
9267,name9267,austria,24
927,name927,usa,51
9273,name9273,usa,28
9276,name9276,usa,35
9277,name9277,usa,20
9285,name9285,australia,23
9286,name9286,usa,33
9293,name9293,usa,19
9295,name9295,usa,19
9296,name9296,usa,45
9297,name9297,portugal,41
9299,name9299,usa,25
93,name93,united_kingdom,54
9301,name9301,austria,25
9303,name9303,united_kingdom,22
9307,name9307,usa,36
9312,name9312,usa,49
9323,name9323,usa,18
9324,name9324,usa,50
9325,name9325,china,26
9332,name9332,portugal,24
9334,name9334,usa,48
9346,name9346,spain,51
935,name935,usa,44
9356,name9356,france,24
936,name936,usa,50
9360,name9360,usa,56
9380,name9380,usa,26
9381,name9381,usa,25
9382,name9382,canada,27
9386,name9386,usa,21
9389,name9389,usa,34
9390,name9390,usa,47
9391,name9391,usa,36
9395,name9395,usa,35
9396,name9396,canada,30
9417,name9417,usa,50
9418,name9418,usa,45
9419,name9419,usa,14
9421,name9421,usa,57
9424,name9424,usa,42
9427,name9427,australia,27
9429,name9429,usa,20
9431,name9431,usa,20
9443,name9443,usa,21
9449,name9449,usa,29
9451,name9451,france,24
9452,name9452,usa,37
9456,name9456,usa,46
9459,name9459,usa,83
9460,name9460,usa,37
9462,name9462,usa,33
9465,name9465,usa,35
9469,name9469,spain,27
9471,name9471,usa,34
9474,name9474,usa,27
9476,name9476,usa,52
9477,name9477,usa,51
9478,name9478,usa,25
9486,name9486,usa,28
9488,name9488,usa,43
9490,name9490,canada,9
9494,name9494,usa,36
9495,name9495,united_kingdom,28
9496,name9496,usa,31
9498,name9498,usa,37
95,name95,canada,22
9505,name9505,usa,43
951,name951,france,34
9512,name9512,usa,15
9513,name9513,spain,20
9517,name9517,australia,22
9519,name9519,usa,47
9520,name9520,netherlands,29
9522,name9522,usa,32
9528,name9528,portugal,31
9531,name9531,usa,22
9533,name9533,usa,50
9536,name9536,canada,22
9539,name9539,spain,23
9549,name9549,australia,42
9550,name9550,usa,30
9551,name9551,usa,26
9557,name9557,usa,36
956,name956,usa,45
9560,name9560,usa,19
9564,name9564,france,30
9567,name9567,usa,62
9569,name9569,usa,21
9571,name9571,usa,46
9573,name9573,usa,13
9574,name9574,usa,73
9576,name9576,usa,43
9582,name9582,germany,30
9584,name9584,usa,21
9586,name9586,usa,35
9588,name9588,united_kingdom,28
959,name959,usa,45
9591,name9591,usa,21
9593,name9593,usa,30
9598,name9598,usa,61
9600,name9600,usa,30
9605,name9605,usa,28
9606,name9606,usa,36
9615,name9615,usa,60
9617,name9617,usa,20
9618,name9618,canada,46
962,name962,usa,30
9625,name9625,usa,53
9626,name9626,united_kingdom,37
9630,name9630,usa,56
9633,name9633,canada,26
9634,name9634,usa,31
9635,name9635,canada,37
9636,name9636,canada,40
9643,name9643,germany,27
9646,name9646,usa,31
9647,name9647,usa,44
9648,name9648,france,37
9653,name9653,usa,23
9654,name9654,usa,62
9656,name9656,usa,78
9657,name9657,usa,47
9658,name9658,usa,33
9662,name9662,usa,67
9665,name9665,argentina,29
9668,name9668,usa,37
9669,name9669,canada,28
967,name967,usa,25
9674,name9674,netherlands,41
9676,name9676,usa,34
968,name968,usa,24
9680,name9680,usa,14
9688,name9688,united_kingdom,30
9691,name9691,belgium,27
9692,name9692,usa,44
9699,name9699,france,23
970,name970,usa,28
9700,name9700,usa,48
9702,name9702,usa,29
9704,name9704,usa,25
9708,name9708,usa,43
9709,name9709,canada,25
9711,name9711,usa,33
9712,name9712,usa,48
9718,name9718,canada,29
9719,name9719,usa,25
972,name972,usa,29
9721,name9721,usa,32
9724,name9724,usa,27
9726,name9726,australia,44
9728,name9728,usa,42
9729,name9729,usa,67
9737,name9737,canada,32
9738,name9738,australia,32
9742,name9742,usa,19
9744,name9744,usa,44
9745,name9745,usa,58
9746,name9746,spain,28
9747,name9747,usa,34
9754,name9754,usa,51
9756,name9756,canada,53
9757,name9757,italy,21
9760,name9760,usa,42
9763,name9763,usa,43
9765,name9765,netherlands,38
9769,name9769,germany,35
9770,name9770,usa,63
9774,name9774,united_kingdom,33
9775,name9775,usa,27
9777,name9777,usa,37
9781,name9781,usa,52
9782,name9782,usa,39
9786,name9786,canada,56
9790,name9790,usa,73
9793,name9793,usa,47
9798,name9798,italy,27
980,name980,usa,16
9808,name9808,canada,40
9814,name9814,usa,51
9816,name9816,spain,33
9817,name9817,usa,25
9819,name9819,canada,21
982,name982,australia,34
9822,name9822,germany,44
9823,name9823,usa,27
9830,name9830,usa,44
9837,name9837,spain,27
9839,name9839,australia,59
984,name984,india,31
9843,name9843,usa,32
9845,name9845,usa,35
985,name985,usa,67
9850,name9850,usa,15
9851,name9851,usa,13
9855,name9855,usa,16
9857,name9857,usa,25
986,name986,usa,58
9860,name9860,usa,24
9861,name9861,spain,18
9862,name9862,spain,16
9866,name9866,usa,35
9868,name9868,usa,69
987,name987,germany,26
9871,name9871,usa,35
9873,name9873,switzerland,37
9876,name9876,canada,33
9877,name9877,usa,29
9879,name9879,united_kingdom,38
9884,name9884,usa,27
9888,name9888,new_zealand,36
9896,name9896,usa,26
990,name990,usa,69
9900,name9900,usa,38
9906,name9906,usa,58
9914,name9914,usa,38
9922,name9922,usa,36
9925,name9925,usa,15
993,name993,usa,37
9943,name9943,usa,30
9947,name9947,usa,20
9949,name9949,usa,36
995,name995,united_kingdom,16
9955,name9955,usa,16
9960,name9960,australia,36
997,name997,spain,21
9974,name9974,usa,16
9977,name9977,france,51
9980,name9980,usa,33
9987,name9987,canada,28
9988,name9988,usa,59
9990,name9990,brazil,58
9994,name9994,usa,48
9998,name9998,united_kingdom,38
