ID,nonfiction,mystery,romance,fantasy,historical_fiction,classics,thriller,science_fiction,crime,young_adult,contemporary,history,biography,horror,memoir,religion,philosophy,science
11268,1,3,4,0,2,0,4,0,2,0,3,1,1,2,1,0,0,0
11269,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11271,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11274,1,3,2,2,7,2,0,0,0,2,5,0,0,0,0,0,0,0
11278,0,7,2,3,2,1,5,1,1,2,1,0,0,1,0,0,0,0
11281,0,0,0,2,1,2,0,0,0,0,3,0,0,0,0,0,1,0
11282,6,39,31,25,16,23,34,17,12,23,23,1,4,32,4,2,0,0
1129,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
113,3,10,8,0,3,2,7,1,7,0,1,0,2,1,1,0,0,0
1130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
11313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
11322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11323,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11327,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11345,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
11347,10,19,24,3,11,3,12,5,5,3,30,0,5,2,5,1,1,0
11352,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11369,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11376,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0
1138,0,6,8,3,0,0,2,0,1,0,5,0,0,0,0,0,0,0
11382,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11383,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11387,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1139,39,8,0,0,2,9,8,3,3,0,0,12,14,2,7,0,8,22
11391,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
11394,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11397,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11398,49,11,6,14,12,16,8,2,2,12,6,9,18,23,7,6,4,2
114,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1140,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
11405,1,2,4,1,4,2,2,1,1,1,7,0,1,0,0,0,1,0
11412,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11417,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11421,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
11423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11427,1,6,0,0,0,0,7,0,1,0,0,1,1,0,1,0,0,0
11428,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
11429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,1,1,3,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
11439,4,7,8,1,7,4,4,0,4,2,8,0,1,0,1,2,0,0
11444,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
11446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11448,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11451,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
11453,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11461,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11463,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11468,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11471,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11472,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1148,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11480,2,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0
11481,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11482,2,2,0,0,1,1,3,0,0,2,0,0,0,1,1,1,1,0
11487,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11493,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11496,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1150,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1151,1,5,1,2,1,4,2,0,3,0,1,0,1,0,0,0,1,0
11511,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11514,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11527,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11538,2,3,0,1,1,1,2,0,1,1,2,1,2,0,1,1,1,0
1154,0,15,4,0,1,0,11,0,6,0,0,0,0,0,0,0,0,0
11543,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11549,14,4,1,1,7,1,4,1,1,2,0,3,7,1,5,1,1,0
1155,11,7,8,29,4,5,6,24,0,11,2,4,1,9,1,1,3,6
11557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11561,9,35,107,34,23,10,9,13,4,9,23,0,2,11,2,0,0,1
11564,1,3,0,1,3,2,1,0,1,0,1,0,0,0,0,0,0,0
11567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11572,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11573,0,4,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0
11574,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11578,2,6,2,1,4,4,1,2,3,0,1,0,1,0,1,0,0,0
11582,7,9,1,6,1,0,9,2,5,0,3,1,2,1,2,1,0,1
11588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11597,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
11607,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11608,65,297,244,101,90,36,234,53,117,45,68,9,17,64,11,4,5,3
11613,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11623,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
11625,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11637,6,34,5,14,14,23,35,23,19,13,7,2,4,10,4,0,2,2
11639,8,29,10,5,10,2,14,3,13,0,3,0,1,3,1,1,2,0
11648,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11660,0,6,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0
11661,6,4,2,5,5,3,3,4,2,3,1,0,1,1,0,1,2,0
1167,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
11671,0,2,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11672,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11674,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
11675,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11677,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
11678,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11682,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11684,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11685,1,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,1,1
11689,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11692,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11696,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1170,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11700,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11719,87,47,21,56,61,40,14,28,11,26,26,36,20,6,20,14,8,12
11720,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
11722,13,38,57,69,100,32,20,19,10,28,20,3,3,14,5,2,2,0
11724,79,55,38,124,61,49,43,34,22,22,36,29,14,66,13,14,10,10
11725,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11726,12,8,3,2,6,3,6,6,1,5,3,2,2,1,1,1,0,1
11739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11748,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11757,2,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0
11758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11765,4,4,0,0,1,0,4,1,1,0,1,2,1,0,1,0,1,1
11766,1,0,0,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0
11776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11778,2,1,1,1,1,5,0,1,0,0,2,0,0,1,0,0,3,0
11785,2,0,0,2,0,3,0,0,0,0,1,0,1,0,1,0,3,0
11792,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11795,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11800,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11809,0,6,12,3,2,1,4,1,2,3,10,0,0,0,0,0,0,0
1181,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11812,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11815,7,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,1
11816,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11826,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11828,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11842,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
11849,0,12,0,0,1,0,7,2,10,0,0,0,0,0,0,0,0,0
11860,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11863,2,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
11868,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11869,0,18,5,8,6,1,11,3,6,3,0,0,0,1,0,0,0,0
11870,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
11872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11876,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11878,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11884,2,0,2,20,1,11,0,1,0,6,1,0,0,0,1,0,1,0
11886,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
11887,4,11,4,1,0,0,3,1,7,0,2,1,0,1,0,0,0,0
11889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1189,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11891,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,0,3,0,4,0,0,4,7,1,0,0,0,0,0,0,0,0,0
11901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11903,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11906,0,1,10,2,1,0,0,1,0,0,5,0,0,0,0,0,0,0
11907,5,2,1,0,2,2,0,2,1,0,0,0,1,0,0,1,2,0
1191,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11913,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11916,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11922,5,3,1,2,2,3,3,0,0,5,1,1,0,3,0,0,0,0
11923,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11924,6,11,5,8,10,4,8,1,6,4,3,3,4,3,2,7,0,0
11925,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11926,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11928,8,3,6,5,17,47,0,4,1,3,7,4,1,1,2,2,9,1
11929,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11935,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11939,3,7,2,1,4,1,2,1,2,0,1,1,1,0,1,0,0,0
11940,1,2,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0
11941,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
11943,21,9,18,7,9,8,1,3,2,6,16,1,4,2,4,0,0,2
11944,0,5,1,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0
11949,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11950,0,2,0,4,1,4,4,3,1,7,1,0,0,3,0,0,0,0
11955,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1196,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11960,0,4,0,0,1,0,4,0,2,0,1,0,0,0,0,0,0,0
11964,0,0,9,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0
11965,2,4,2,3,0,0,5,3,3,0,1,0,0,1,0,0,0,1
1197,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
11975,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
11979,0,12,0,0,0,0,6,0,11,0,0,0,0,0,0,1,0,0
11980,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11984,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
11985,3,11,7,3,2,2,10,1,1,1,3,0,1,1,2,0,1,0
11988,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
11989,3,1,0,0,1,0,1,0,1,0,0,3,2,0,0,0,0,0
11992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11993,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
11996,0,0,0,17,0,1,0,12,0,17,0,0,0,0,0,0,0,0
11997,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12003,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12006,2,0,4,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0
1201,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12010,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12015,9,39,422,21,169,32,34,15,8,3,11,6,3,15,4,0,2,0
12017,0,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0
12027,24,3,1,4,3,9,0,4,2,2,2,10,6,3,9,1,5,3
12035,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12036,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12038,9,2,0,2,2,2,1,0,0,1,0,4,1,0,2,0,0,1
12041,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12045,1,11,11,1,5,3,0,0,2,2,9,0,0,0,0,0,1,0
12050,0,2,0,0,2,1,0,0,2,1,0,0,0,0,0,1,0,0
12053,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12067,0,4,3,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0
12068,0,1,0,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0
12073,2,1,0,2,0,2,1,0,0,1,1,0,1,1,0,0,0,1
12077,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,1
12078,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12083,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12087,6,23,31,8,9,2,24,6,12,2,11,2,3,13,1,0,0,0
12089,0,2,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0
1209,2,33,0,5,2,0,52,11,18,1,0,0,1,0,1,0,0,0
12100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12104,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,7,0,1,11,3,7,0,13,0,4,3,2,4,0,3,0,2,2
12110,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0
12115,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
12116,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0
12120,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0
12122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12125,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
12130,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
12132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12135,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1214,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12141,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0
12142,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12157,37,31,2,7,2,11,27,1,27,3,3,12,8,14,4,4,4,2
12159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12160,1,0,0,1,1,2,1,2,0,0,1,0,0,0,1,0,0,0
12164,8,177,57,21,21,25,154,18,98,11,33,1,3,54,3,0,1,0
12165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1217,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
12174,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
12176,0,0,0,6,0,1,0,8,0,2,0,0,0,0,0,0,0,0
12182,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12186,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1219,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12190,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12192,0,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
12194,0,1,3,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0
12195,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,1,2,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
12202,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
12205,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12211,1,1,0,0,0,2,1,1,0,1,1,0,1,1,1,0,1,0
12217,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12219,0,1,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0
12222,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12231,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12245,9,0,0,0,1,1,0,0,0,1,0,0,0,0,1,8,0,0
12249,0,6,1,0,0,0,6,0,3,0,1,0,0,0,0,0,0,0
12250,0,4,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,0
12261,9,2,7,5,2,6,3,2,2,3,4,1,2,1,1,1,2,0
12263,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
12267,12,73,66,9,20,9,59,9,23,5,35,1,5,2,5,1,1,0
12279,1,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
12290,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12293,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
12296,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
123,3,1,0,13,3,9,4,19,1,1,1,0,0,1,1,0,1,0
12301,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12302,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12304,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12306,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12307,1,0,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0
12310,0,0,1,3,0,2,0,0,0,5,0,0,0,1,0,0,0,0
12311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12313,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12314,2,0,0,0,1,1,0,0,0,1,0,1,2,0,1,0,0,0
12320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12330,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12334,4,4,0,2,8,0,1,3,2,0,0,4,0,0,0,0,0,1
12335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12338,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
12342,1,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
12343,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12346,0,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0
12348,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1235,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1236,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12362,6,0,0,0,3,4,0,2,0,0,2,0,2,0,1,1,0,0
12367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12371,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
12375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12381,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
12383,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
12385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12391,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12394,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12397,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12398,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0
12399,0,0,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0
124,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
12403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12417,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12421,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12425,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0
12429,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12430,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12431,4,0,46,3,2,1,0,1,0,0,6,0,1,0,2,2,0,0
12432,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12433,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12435,6,0,0,3,3,4,0,1,0,0,0,7,4,0,0,0,1,0
12437,0,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
1244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12440,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12445,0,0,0,1,0,2,4,3,0,0,0,0,0,2,0,0,0,0
12447,0,2,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0
12451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12455,0,7,1,3,6,1,3,1,5,0,5,0,0,1,0,0,0,0
12460,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
12474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12478,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12484,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
12493,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
